config1,config2,mean_rmse_config1,mean_rmse_config2,std_rmse_config1,std_rmse_config2,t_statistic,p_value,cohen_d,significant_force_rmse,better_config
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.1776244577622469,0.2238019050727941,0.00443231141349088,0.004400987599029344,-22.178925984806632,1.933812630377886e-13,-10.455245975527534,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.19423690680301775,0.2392002930275565,0.004436286608539018,0.004084073067537546,-22.37003101522295,1.9429513115217797e-13,-10.545333750811691,True,hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.18491538321505765,0.24057241547657343,0.005387357842691856,0.003936969182024755,-25.02346111099876,1.9832295168406651e-13,-11.796172693563388,True,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.19069381996348997,0.23257999162634416,0.0033519100008600118,0.004164990229115318,-23.504024998677504,2.0005850498678409e-13,-11.079903641161998,True,hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.20211698864080707,0.23657921443040428,0.0034197206301654257,0.002710156902146771,-23.69395161701205,2.0163337328112765e-13,-11.169435907663457,True,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_004_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.17229209510332644,0.23084594630318855,0.00584867136313662,0.005072222570628669,-22.690216712755852,2.0394699319797916e-13,-10.696270736121331,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.20345481535820664,0.23439623684983457,0.0030928725591807633,0.0026527654314562423,-22.78074403725573,2.045856185314185e-13,-10.73894572614569,True,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.19069381996348997,0.2255335117714952,0.0033519100008600118,0.003364415885335416,-22.007871603794655,2.1791028557326713e-13,-10.374610167017375,True,hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.2011866667974268,0.24057241547657343,0.0035989075431855154,0.003936969182024755,-22.151595606923756,2.315975741332456e-13,-10.442362311838616,True,hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.20658843287803658,0.23439623684983457,0.0027301235219419464,0.0026527654314562423,-21.915060941544613,2.3652182594958096e-13,-10.330858801255095,True,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.18491538321505765,0.2392002930275565,0.005387357842691856,0.004084073067537546,-24.089439950371037,2.3689964531858857e-13,-11.355870895928993,True,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.17229209510332644,0.23257999162634416,0.00584867136313662,0.004164990229115318,-25.18951350728238,2.3875585445225993e-13,-11.874450543859671,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.1856266826254867,0.24057241547657343,0.005399023327205659,0.003936969182024755,-24.668826190835727,2.489284565180389e-13,-11.628996188968165,True,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.17229209510332644,0.2300456111825537,0.00584867136313662,0.005071549200080486,-22.38135406035841,2.515144804477585e-13,-10.550671485477668,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,0.1776244577622469,0.22610897950966688,0.00443231141349088,0.002813910002397755,-27.70495150208924,2.533107678204248e-13,-13.060239386381152,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.1989055082850888,0.22908225317671338,0.0030634672169123777,0.002713048320099987,-22.12305360600477,2.695136385097283e-13,-10.428907483572987,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.1776244577622469,0.2217209904693507,0.00443231141349088,0.003391873940222868,-23.702563797318216,2.743035944870329e-13,-11.17349572839365,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.1776244577622469,0.2223259825958347,0.00443231141349088,0.0032457917488905846,-24.410688456173855,2.7683299069445293e-13,-11.507308893861804,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.1939754771374668,0.24057241547657343,0.00474953768408888,0.003936969182024755,-22.65982753195279,2.768361925810021e-13,-10.681945138907631,True,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.20550064258194467,0.23657921443040428,0.0031706947388936025,0.002710156902146771,-22.352672508508498,2.785892646608341e-13,-10.537150872272315,True,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.20211698864080707,0.24057241547657343,0.0034197206301654257,0.003936969182024755,-22.1228270044955,2.9741353851049893e-13,-10.428800662597098,True,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.1856266826254867,0.2392002930275565,0.005399023327205659,0.004084073067537546,-23.741135049044985,2.9897373287111655e-13,-11.191678390830218,True,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.1916931952407665,0.23257999162634416,0.003770804890287452,0.004164990229115318,-21.832013131945722,3.0023225616948895e-13,-10.291709688368384,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,0.1776244577622469,0.2221785236269712,0.00443231141349088,0.0043811806544185,-21.447084793406678,3.2592580745581336e-13,-10.1102527294005,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.17229209510332644,0.22947943044599484,0.00584867136313662,0.005355447336278558,-21.634058924615054,3.313046289542798e-13,-10.198393180123103,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.19522161013764197,0.24057241547657343,0.004682241731088477,0.003936969182024755,-22.24007754996346,3.3319647661291487e-13,-10.484073099795905,True,hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.1916931952407665,0.23149322659486668,0.003770804890287452,0.004058774006053371,-21.552006845018393,3.3548721106905037e-13,-10.159713458860931,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.1989055082850888,0.2392002930275565,0.0030634672169123777,0.004084073067537546,-23.678027861660944,3.3714083813780906e-13,-11.161929377402975,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.1776244577622469,0.22947943044599484,0.00443231141349088,0.005355447336278558,-22.377952013044368,3.3781919504546925e-13,-10.549067744993883,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,0.19733375791919525,0.23362478201720607,0.0037507787681437432,0.0032652579204344332,-21.89304750230885,3.445504601648539e-13,-10.320481566481195,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.18398307605308697,0.23657921443040428,0.0046417545347173786,0.002710156902146771,-29.355877217678376,3.4604521275176087e-13,-13.838493232200038,True,hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.2011866667974268,0.23657921443040428,0.0035989075431855154,0.002710156902146771,-23.567647546052896,3.4728782364455757e-13,-11.109895597619,True,hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.19329931311272316,0.24057241547657343,0.004885888503077901,0.003936969182024755,-22.601832189506872,3.549362172582001e-13,-10.6546058722938,True,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_036_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.1776244577622469,0.22771658400894973,0.00443231141349088,0.002585886313662771,-29.285133663198856,3.603327065382914e-13,-13.805144400801568,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.17229209510332644,0.22861318916227344,0.00584867136313662,0.004939660318930717,-22.070737618220527,3.634606085322635e-13,-10.404245490421843,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.17229209510332644,0.23149322659486668,0.00584867136313662,0.004058774006053371,-24.947692056727515,3.6470512612582713e-13,-11.760454818843863,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.1916931952407665,0.22908225317671338,0.003770804890287452,0.002713048320099987,-24.14593766538841,3.8921496572132923e-13,-11.382504174202548,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.17229209510332644,0.22835413373525482,0.00584867136313662,0.004784357815701428,-22.257857493136775,3.9811520895753666e-13,-10.492454645387214,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.1939754771374668,0.2392002930275565,0.00474953768408888,0.004084073067537546,-21.65937663397995,4.3394329664607327e-13,-10.210328062773787,True,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.19733375791919525,0.23439623684983457,0.0037507787681437432,0.0026527654314562423,-24.202366665675463,4.524443801738214e-13,-11.409105060041579,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.20921257603339308,0.23657921443040428,0.002837541247523009,0.002710156902146771,-20.923311714765493,4.965858076425932e-13,-9.86334373226041,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_003_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.17229209510332644,0.23347816082526865,0.00584867136313662,0.0036780130343311477,-26.567856592330784,4.971977786053841e-13,-12.524207705352547,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_036_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.1989055082850888,0.22771658400894973,0.0030634672169123777,0.002585886313662771,-21.56009343510946,5.193671625571711e-13,-10.163525513987645,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_003_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.1989055082850888,0.23347816082526865,0.0030634672169123777,0.0036780130343311477,-21.667892021659668,5.250550493882217e-13,-10.214342255022293,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.19329931311272316,0.2392002930275565,0.004885888503077901,0.004084073067537546,-21.624169291218468,5.286502548206918e-13,-10.193731162230986,True,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
