config1,config2,mean_Throughput_KAtomSteps_s_MaxAtoms_config1,mean_Throughput_KAtomSteps_s_MaxAtoms_config2,std_Throughput_KAtomSteps_s_MaxAtoms_config1,std_Throughput_KAtomSteps_s_MaxAtoms_config2,t_statistic,p_value,cohen_d,significant_diff,better_config
hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,265.5403333333333,240.987,23.119376728911476,17.99225941898348,1.4516770322665635,0.2243432648037204,1.1852893334569576,False,hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_048_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,220.77,246.3836666666667,20.7364306475343,22.920336501311084,-1.435334374349569,0.22520144007327847,-1.17194560914446,False,hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,179.52733333333333,167.94966666666667,11.492590540575845,7.113700466939366,1.4836483265735962,0.22561415242429528,1.2113937859464834,False,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,142.444,150.861,7.037874323970265,7.365772464582384,-1.4310275133014978,0.22580965176926648,-1.1684290718241792,False,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,265.5403333333333,302.3776666666667,23.119376728911476,36.548298036069106,-1.4753500318042,0.22664409506507668,-1.2046182566397412,False,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,81.795,84.64733333333334,2.151624270173586,2.6797866208587116,-1.4375477815590156,0.22711158121368383,-1.1737528485631736,False,hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,281.81300000000005,252.23866666666666,26.043750478761694,24.910074514808926,1.4213673384293974,0.22839517637449208,1.1605415720699452,False,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,311.60766666666666,280.041,28.44209982285651,25.864506587213295,1.4222077622838807,0.22864326704615973,1.1612277752736608,False,hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,167.739,179.09833333333336,9.129057563626152,10.401967618356315,-1.4216183615108813,0.2293361528149581,-1.1607465315577106,False,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,195.27533333333335,208.854,13.325875668538005,9.353330048704578,-1.4445832985890452,0.22991672148955355,-1.1794973241632516,False,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,190.56933333333333,176.99966666666668,12.218839974945796,11.221197544528549,1.4167509106686862,0.22999952991986528,1.1567722745872244,False,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,164.42166666666668,179.52733333333333,14.305428771390714,11.492590540575845,-1.4258140466062978,0.23021212725478196,-1.1641722940927677,False,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,164.42166666666668,179.09833333333336,14.305428771390714,10.401967618356315,-1.4372178428949585,0.23046461832420337,-1.1734834547720554,False,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,36.43333333333333,52.026,15.949210711923437,1.2546541356086953,-1.688115665874745,0.23192515879133513,-1.3783406693972606,False,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,221.53599999999997,240.987,15.692183308896176,17.99225941898348,-1.4111659223148965,0.23227979801312376,-1.152212150691834,False,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,36.43333333333333,52.010000000000005,15.949210711923437,0.6533666658163695,-1.6894682334499365,0.2325705467331592,-1.1956355835123182,False,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,124.76966666666665,129.37166666666667,3.6646333149898225,4.305536126121032,-1.4097921484242244,0.23313062865802428,-1.1510904690071324,False,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,123.03933333333333,117.93533333333335,4.366740699117975,4.545715161922635,1.4024950893117296,0.2335198920309845,1.145132445190953,False,hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,154.1593333333333,165.20033333333333,11.041500456610656,7.533446577319927,-1.4306921576731744,0.23472919995950214,-1.168155255100258,False,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,78.291,58.191,2.1380685208851444,11.404218166976634,2.46385933430246,0.23633264874136342,2.9507936224823013,False,hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_025_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,181.9416666666667,169.009,13.026372378115612,8.825961760624157,1.4235982411342254,0.23690528553407522,1.1623630965008196,False,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,66.43299999999999,64.107,2.1385085924540936,1.9523081211734972,1.39131638668079,0.23707067869925444,1.136005072713583,False,hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,66.43299999999999,42.007999999999996,2.1385085924540936,13.8083812230109,2.481773315406376,0.23756458437311884,2.9928026560365018,False,hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_064_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,103.31099999999999,108.89166666666667,4.55106767693033,5.285337674485271,-1.38585766477951,0.23952385175896151,-1.1315480449449524,False,hpo_064_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,167.739,179.52733333333333,9.129057563626152,11.492590540575845,-1.391139558244629,0.23999367163455884,-1.1358606929000468,False,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,164.42166666666668,150.861,14.305428771390714,7.365772464582384,1.4597407430130873,0.2407400543733901,1.191873325711084,False,hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,144.01266666666666,152.89166666666668,7.986075026778374,8.030877432344065,-1.3578696944540949,0.24605471911848115,-1.1086959628671442,False,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,99.02066666666667,94.057,4.752351137419595,4.180542189716547,1.3583076484071976,0.2470033775140495,1.1090535507724568,False,hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,77.38066666666667,58.191,2.1028117684028107,11.404218166976634,2.3531519023035448,0.2470262529672756,2.8201824547275764,False,hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,268.328,302.3776666666667,19.83640307616277,36.548298036069106,-1.4182187459082987,0.24880590435898975,-1.1579707570417335,False,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,65.223,42.007999999999996,1.9610871984692553,13.8083812230109,2.3617855014026987,0.2497024219452422,2.85495227194159,False,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_029_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,181.9416666666667,169.19033333333334,13.026372378115612,9.670665454524483,1.361339862880582,0.25057611694821735,1.1115293435226146,False,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,65.285,42.007999999999996,1.4028567282513238,13.8083812230109,2.3758015910489494,0.2509059528847207,2.8900672727544716,False,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,280.041,252.23866666666666,25.864506587213295,24.910074514808926,1.3410155320206025,0.25109375675883183,1.0949345968657975,False,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,153.42633333333333,163.34566666666666,10.14618870972412,7.5798956017436865,-1.3565661643776321,0.2517352543146864,-1.1076316350165762,False,hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,281.81300000000005,311.60766666666666,26.043750478761694,28.44209982285651,-1.3381663121093774,0.2523547735223237,-1.0926082185499708,False,hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,66.43299999999999,68.832,2.1385085924540936,2.2996971539748463,-1.3231595250176527,0.25669316897553224,-1.0803552281988673,False,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,58.191,76.40333333333332,11.404218166976634,2.3300979235502837,-2.227687421363808,0.2579612273021704,-2.6573438386240498,False,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,190.56933333333333,203.62233333333333,12.218839974945796,12.042930554202059,-1.3178077503122094,0.2579873232959962,-1.0759855224499775,False,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,42.007999999999996,64.107,13.8083812230109,1.9523081211734972,-2.248382135261999,0.2612215219806456,-2.7181787811443123,False,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,99.02066666666667,94.19433333333332,4.752351137419595,4.393680158287962,1.2915956153404236,0.26647114414891976,1.0545834038666984,False,hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,42.007999999999996,63.632000000000005,13.8083812230109,1.7534431841379958,-2.2028574631926703,0.2670953521271048,-2.669693934722257,False,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_004_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,240.987,263.78000000000003,17.99225941898348,24.458501241899516,-1.3002021018097063,0.2690877804464227,-1.0616105706426684,False,hpo_004_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,368.22133333333335,416.4413333333334,38.61954993695981,51.496938319994655,-1.297505410573685,0.26926839845367373,-1.0594087314686391,False,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,207.639,195.27533333333335,9.682192881780454,13.325875668538005,1.300061665242844,0.2695662438930093,1.0614959046659882,False,hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,128.886,137.90833333333333,10.01889919102892,6.348990654689404,-1.3175009336902663,0.26979362432572374,-1.075735007727189,False,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,53.297666666666665,52.026,1.1772902502498388,1.2546541356086953,1.280193557695377,0.26993565235842504,1.0452736627839767,False,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,144.01266666666666,136.64200000000002,7.986075026778374,5.733045612935583,1.2986055048421168,0.270449118518515,1.060306954677512,False,hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_025_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,169.009,179.09833333333336,8.825961760624157,10.401967618356315,-1.2810073602401881,0.2711152859347738,-1.0459381297793655,False,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,221.53599999999997,238.462,15.692183308896176,16.782110207003164,-1.2759856207196498,0.27130496278194693,-1.0418378966305364,False,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,122.42033333333335,128.778,4.962642877875999,6.9033301384187045,-1.2952032325561718,0.27144897304667187,-1.0575290109886526,False,hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_048_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,220.77,240.987,20.7364306475343,17.99225941898348,-1.2754752730336574,0.27245018201442067,-1.041421199489839,False,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,144.01266666666666,154.1593333333333,7.986075026778374,11.041500456610656,-1.2896957708328802,0.2729379452388249,-1.053032187321995,False,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,281.81300000000005,255.73933333333335,26.043750478761694,24.21200533481962,1.269999759693258,0.2732735655043078,1.036950461568579,False,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,144.97699999999998,136.64200000000002,9.39787736672489,5.733045612935583,1.3114042351356614,0.2733326913265725,1.070757074202407,False,hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128
hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,65.285,63.632000000000005,1.4028567282513238,1.7534431841379958,1.2749921564614317,0.27440253170317974,1.041026736460427,False,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,221.53599999999997,207.639,15.692183308896176,9.682192881780454,1.3054160493709785,0.2746246410242746,1.0658677409995836,False,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,62.85066666666666,42.007999999999996,1.8451819241834515,13.8083812230109,2.1220509397947516,0.27574765764279224,2.568925373093278,False,hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_003_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,311.60766666666666,343.74033333333335,28.44209982285651,33.602314032419464,-1.2642205020517636,0.2765317699924963,-1.0322317174639983,False,hpo_003_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,207.81033333333335,195.27533333333335,10.792824112961968,13.325875668538005,1.2660883849795013,0.2769343321760686,1.0337568374880692,False,hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,144.01266666666666,153.42633333333333,7.986075026778374,10.14618870972412,-1.262764269503764,0.2787636143518748,-1.031042708567521,False,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,144.97699999999998,136.614,9.39787736672489,6.326368389526495,1.278605504902268,0.2791528831016851,1.0439770231080707,False,hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128
hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,268.328,246.3836666666667,19.83640307616277,22.920336501311084,1.2539109220645954,0.27945671736436456,1.0238139806536746,False,hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,144.01266666666666,136.614,7.986075026778374,6.326368389526495,1.2578090607471326,0.2801882351780483,1.026996797559948,False,hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,221.53599999999997,207.55499999999998,15.692183308896176,10.816030741450396,1.2705955424556796,0.28074325050095317,1.0374369161570716,False,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,36.43333333333333,49.9,15.949210711923437,1.1181395261773,-1.4588710354165761,0.2808445745675484,-1.1911632124321259,False,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_025_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,179.52733333333333,169.009,11.492590540575845,8.825961760624157,1.2572494300323447,0.28126181919333126,1.0265398609947416,False,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,42.007999999999996,62.355333333333334,13.8083812230109,1.479508138988543,-2.075984604432985,0.2828158016579102,-2.523457243958871,False,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,181.9416666666667,195.27533333333335,13.026372378115612,13.325875668538005,-1.2393087094546196,0.2830093735536425,-1.0118913239836496,False,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
