"Name","State","Notes","User","Tags","Created","Runtime","Sweep","AllegroBesselBasis_trainable","PolynomialCutoff_p","_jit_bailout_depth","_jit_fuser","_jit_fusion_strategy","allow_tf32","amsgrad","append","ase_args.format","avg_num_neighbors","batch_size","bessel_frequency_cutoff","betas","chemical_symbols","dataset","dataset_file_name","dataset_seed","dataset_statistics_stride","default_dtype","device","e3nn_version","early_stopping_lower_bounds.LR","early_stopping_patiences.validation_loss","edge_eng_mlp_initialization","edge_eng_mlp_latent_dimensions","ema_decay","ema_use_num_updates","env_embed_mlp_initialization","env_embed_mlp_latent_dimensions","eps","equivariance_test","gpu_oom_offload","grad_anomaly_mode","l_max","latent_mlp_initialization","latent_mlp_latent_dimensions","latent_mlp_nonlinearity","latent_resnet","learning_rate","loss_coeffs.forces","loss_coeffs.stress","loss_coeffs.total_energy","lr_scheduler_factor","lr_scheduler_name","lr_scheduler_patience","max_epochs","metrics_components","metrics_key","model_builders","model_debug_mode","model_dtype","n_train","n_val","nequip_version","num_layers","num_tensor_features","num_weights","optimizer_name","parity","r_max","root","run_name","seed","shuffle","tensorboard","torch_version","two_body_latent_mlp_initialization","two_body_latent_mlp_latent_dimensions","two_body_latent_mlp_nonlinearity","use_ema","validation_dataset","validation_dataset_file_name","verbose","wandb","wandb_project","warn_unused","weight_decay","LR","cumulative_wall","epoch","training_e/N_mae","training_e_mae","training_f_mae","training_f_rmse","training_loss","training_loss_e","training_loss_f","training_loss_stress","training_stress_mae","training_stress_rmse","validation_e/N_mae","validation_e_mae","validation_f_mae","validation_f_rmse","validation_loss","validation_loss_e","validation_loss_f","validation_loss_stress","validation_stress_mae","validation_stress_rmse","wall"
"allegro_model_73_r_max7p0_l_max1_num_layers1_num_tensor_features16_learning_rate0p0005","finished","-","","","2024-11-22T03:41:50.000Z","30506","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""report_per_component"":false,""PerSpecies"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1045961","Adam","o3_full","7","results/allegro_model_73_r_max7p0_l_max1_num_layers1_num_tensor_features16_learning_rate0p0005","allegro_model_73_r_max7p0_l_max1_num_layers1_num_tensor_features16_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","28468.856762235053","100","0.010780415497720242","1.336768388748169","0.14553286135196686","0.1989496946334839","4.9619832038879395","2.9824109077453613","0.03958097845315933","0.00002089937697746791","0.002679402008652687","0.004571583587676287","0.004444181453436613","0.5510784983634949","0.1478659212589264","0.2072104662656784","2.7971763610839844","0.650165319442749","0.04293617978692055","0.000008069284376688302","0.0018704149406403303","0.002840648405253887","28468.856762235053"
"allegro_model_72_r_max7p0_l_max1_num_layers1_num_tensor_features16_learning_rate0p0001","finished","-","","","2024-11-22T03:37:15.000Z","30547","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""report_per_component"":false,""PerSpecies"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1045961","Adam","o3_full","7","results/allegro_model_72_r_max7p0_l_max1_num_layers1_num_tensor_features16_learning_rate0p0001","allegro_model_72_r_max7p0_l_max1_num_layers1_num_tensor_features16_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","28368.337173670065","100","0.011508279480040072","1.4270271062850952","0.1865778416395187","0.3234456181526184","8.516498565673828","3.284489154815674","0.10461705923080444","0.00004661739512812346","0.003957443404942751","0.006827693432569504","0.005458002910017967","0.676792323589325","0.19094379246234897","0.3137574791908264","5.815797805786133","0.8926402926445007","0.09844376891851424","0.000038749276427552104","0.003682204522192478","0.006224891636520624","28368.337173670065"
"allegro_model_71_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p001","finished","-","","","2024-11-22T03:07:24.000Z","50100","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","1954761","Adam","o3_full","7","results/allegro_model_71_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p001","allegro_model_71_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","47867.27462072997","100","0.011713358573615553","1.4524565935134888","0.17152687907218933","0.2671850621700287","7.173429489135742","3.602848768234253","0.0713878646492958","0.00004745727710542269","0.003970041871070862","0.006888924166560173","0.004890679381787777","0.6064442992210388","0.17190209031105042","0.238412544131279","3.606743097305298","0.7639160752296448","0.05684053525328636","0.00003197172190994024","0.0033826332073658705","0.005654354114085436","47867.27462072997"
"allegro_model_70_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-22T02:54:03.000Z","49919","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","1954761","Adam","o3_full","7","results/allegro_model_70_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p0005","allegro_model_70_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","47808.78705121484","100","0.011500843800604343","1.426104187965393","0.17278824746608734","0.24586953222751615","6.486945629119873","3.463305711746216","0.060451824218034744","0.00004194892244413495","0.003775372402742505","0.006476798560470343","0.0048666587099432945","0.603465735912323","0.17464303970336914","0.23767931759357452","3.5664875507354736","0.7412630915641785","0.056491464376449585","0.00002601887717901263","0.0030655639711767435","0.005100870504975319","47808.78705121484"
"allegro_model_69_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-22T02:43:20.000Z","49772","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","1954761","Adam","o3_full","7","results/allegro_model_69_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p0001","allegro_model_69_r_max7p0_l_max0_num_layers2_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","47756.87764757592","100","0.0102277472615242","1.2682414054870603","0.18245843052864075","0.2478659749031067","5.682975769042969","2.610229253768921","0.06143754348158837","0.00003505146742099896","0.0035613311920315027","0.005920427851378918","0.005329039413481951","0.6608008742332458","0.1859855055809021","0.2536521852016449","4.060750961303711","0.8432053923606873","0.06433942914009094","0.00002299966581631452","0.002978105330839753","0.004795796703547239","47756.87764757592"
"allegro_model_68_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-21T23:35:43.000Z","47779","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1866697","Adam","o3_full","7","results/allegro_model_68_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p001","allegro_model_68_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","45756.92122126091","100","0.011471833102405071","1.422508955001831","0.17217978835105896","0.25472787022590637","6.701594829559326","3.4561431407928467","0.06488629430532455","0.00004493033338803798","0.003859473392367363","0.006703008897602558","0.005082214251160622","0.6301947832107544","0.17228242754936218","0.23476535081863403","3.5364255905151367","0.7799599170684814","0.05511477217078209","0.00002915196273534093","0.0032267295755445957","0.00539925554767251","45756.92122126091"
"allegro_model_67_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-21T23:30:59.000Z","47731","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1866697","Adam","o3_full","7","results/allegro_model_67_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p0005","allegro_model_67_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","45731.37372681685","100","0.01154568511992693","1.431665062904358","0.17470471560955048","0.2375274896621704","6.28286600112915","3.4611079692840576","0.05641930177807808","0.00003149280382785946","0.003349017584696412","0.005611844826489687","0.005097336135804653","0.6320692896842957","0.1772217154502869","0.24244529008865356","3.7161879539489746","0.7767364978790283","0.05877971649169922","0.000018617409295984544","0.002698801690712571","0.0043147895485162735","45731.37372681685"
"allegro_model_66_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p0001","finished","-","","","2024-11-21T23:27:30.000Z","47743","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1866697","Adam","o3_full","7","results/allegro_model_66_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p0001","allegro_model_66_r_max7p0_l_max0_num_layers2_num_tensor_features32_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","45720.984591477085","100","0.011207184754312038","1.3896911144256592","0.18959200382232663","0.2576538622379303","6.400254249572754","3.0799615383148193","0.06638551503419876","0.00004070954310009256","0.003854735055938363","0.0063804034143686295","0.005493276286870241","0.6811665296554565","0.19328881800174713","0.2630598843097687","4.331741809844971","0.8708713054656982","0.06920050829648972","0.0000338475510943681","0.003600196447223425","0.0058178650215268135","45720.984591477085"
"allegro_model_65_r_max7p0_l_max0_num_layers2_num_tensor_features16_learning_rate0p001","finished","-","","","2024-11-21T20:06:52.000Z","46956","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","16","1824201","Adam","o3_full","7","results/allegro_model_65_r_max7p0_l_max0_num_layers2_num_tensor_features16_learning_rate0p001","allegro_model_65_r_max7p0_l_max0_num_layers2_num_tensor_features16_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","44909.429810388945","100","0.011365939863026142","1.4093751907348633","0.17192400991916656","0.24028290808200836","6.262694835662842","3.374752998352051","0.057735875248909","0.00004583398185786791","0.003912060521543026","0.006770079955458641","0.004944870248436928","0.6131641864776611","0.17253722250461578","0.23457443714141848","3.525224447250366","0.7731316089630127","0.05502517148852348","0.00003336984809720889","0.0034541450440883636","0.005776664242148399","44909.429810388945"
"allegro_model_64_r_max7p0_l_max0_num_layers2_num_tensor_features16_learning_rate0p0005","finished","-","","","2024-11-21T19:53:48.000Z","46687","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","16","1824201","Adam","o3_full","7","results/allegro_model_64_r_max7p0_l_max0_num_layers2_num_tensor_features16_learning_rate0p0005","allegro_model_64_r_max7p0_l_max0_num_layers2_num_tensor_features16_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","44733.06526191393","100","0.011345084756612778","1.406792163848877","0.17406105995178223","0.23916907608509064","6.216327667236328","3.3552777767181396","0.057201843708753586","0.000038075526390457526","0.003637028858065605","0.006170536857098341","0.004939657635986805","0.6125178933143616","0.17603398859500885","0.2379824072122574","3.5847771167755127","0.75234454870224","0.056635621935129166","0.000026027179046650417","0.0030926831532269716","0.005101683549582958","44733.06526191393"
